task_id,topic_id,task_type,instruction,prompt,correct_answer,accepted_answers,error_explanation,status
g0438,pronombres,fill_form,Вставь правильное местоимение,Él ___ manda un mensaje. (a ella),le,le,Непрямое дополнение singular.,active
g0439,pronombres,fill_form,Вставь правильное местоимение,Vosotros ___ ayudáis. (a nosotros),nos,nos,a nosotros → nos.,active
g0440,pronombres,fill_form,Вставь правильное местоимение,Yo ___ necesito. (a ustedes),los,los,Прямое дополнение plural.,active
g0441,pronombres,fill_form,Вставь правильное местоимение,Ella ___ dice la verdad. (a ti),te,te,Непрямое дополнение sing.,active
g0442,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ invitamos. (a Marta),la,la,Marta → la.,active
g0443,pronombres,fill_form,Вставь правильное местоимение,Yo ___ presto mi coche. (a mi amigo),le,le,Непрямое дополнение.,active
g0444,pronombres,fill_form,Вставь правильное местоимение,Tú ___ ves. (a mí),me,me,a mí → me.,active
g0445,pronombres,fill_form,Вставь правильное местоимение,Ellos ___ llaman. (a Juan y Pedro),los,los,Прямое дополнение masc. plural.,active
g0446,pronombres,fill_form,Вставь правильное местоимение,Yo ___ escribo. (a mis padres),les,les,Непрямое дополнение plural.,active
g0447,pronombres,fill_form,Вставь правильное местоимение,Ella ___ abraza. (a su madre),la,la,Прямое дополнение fem. sing.,active
g0448,pronombres,fill_form,Вставь правильное местоимение,Nosotros ___ mandamos fotos. (a vosotros),os,os,a vosotros → os.,active
g0449,pronombres,fill_form,Вставь правильное местоимение,Yo ___ escucho. (las noticias),las,las,Прямое дополнение fem. plural.,active
g0450,pronombres,fill_form,Вставь правильное местоимение,Tú ___ compras un regalo. (a mí),me,me,Непрямое дополнение.,active
g0451,pronombres,fix_error,Исправь ошибку,Corrige: Yo la doy el libro a Juan.,Yo le doy el libro a Juan.,Yo le doy el libro a Juan.,Непрямое дополнение требует le.,active
g0452,pronombres,fix_error,Исправь ошибку,Corrige: Yo le veo todos los días. (a Pedro),Yo lo veo todos los días.,Yo lo veo todos los días.,Прямое дополнение masc. sing. → lo.,active
g0453,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros les invitamos. (a Ana),Nosotros la invitamos.,Nosotros la invitamos.,Прямое дополнение fem. sing. → la.,active
g0454,pronombres,fix_error,Исправь ошибку,Corrige: Ella la escribe una carta a mí.,Ella me escribe una carta.,Ella me escribe una carta.,Адресат письма — me.,active
g0455,pronombres,fix_error,Исправь ошибку,Corrige: Yo los explico la tarea a vosotros.,Yo os explico la tarea.,Yo os explico la tarea.,Непрямое дополнение a vosotros → os.,active
g0456,pronombres,fix_error,Исправь ошибку,Corrige: Él le escucha. (la canción),Él la escucha.,Él la escucha.,la canción — прямое дополнение.,active
g0457,pronombres,fix_error,Исправь ошибку,Corrige: Yo la digo la verdad a ti.,Yo te digo la verdad.,Yo te digo la verdad.,Получатель информации — te.,active
g0458,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros lo damos flores a nuestra madre.,Nosotros le damos flores a nuestra madre.,Nosotros le damos flores a nuestra madre.,Непрямое дополнение singular → le.,active
g0459,pronombres,fix_error,Исправь ошибку,Corrige: Tú les miras. (a mí),Tú me miras.,Tú me miras.,a mí → me.,active
g0460,pronombres,fix_error,Исправь ошибку,Corrige: Ella lo abraza. (a su hija),Ella la abraza.,Ella la abraza.,su hija → la.,active
g0461,pronombres,fix_error,Исправь ошибку,Corrige: Yo le compro. (las entradas),Yo las compro.,Yo las compro.,las entradas — прямое дополнение.,active
g0462,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros las escribimos. (a ellos),Nosotros les escribimos.,Nosotros les escribimos.,a ellos как адресат → les.,active
g0463,pronombres,fix_error,Исправь ошибку,Corrige: Tú le conoces. (a Laura),Tú la conoces.,Tú la conoces.,Laura как прямое дополнение → la.,active
g0464,pronombres,fix_error,Исправь ошибку,Corrige: Yo os veo. (a nosotros),Yo nos veo.,Yo nos veo.,a nosotros → nos.,active
g0465,pronombres,fix_error,Исправь ошибку,Corrige: Ella me presta dinero a yo.,Ella me presta dinero.,Ella me presta dinero.,Нужна форма me без a yo.,active
g0466,pronombres,fix_error,Исправь ошибку,Corrige: Yo la mando un mensaje a usted.,Yo le mando un mensaje a usted.,Yo le mando un mensaje a usted.,Адресат → le.,active
g0467,pronombres,fix_error,Исправь ошибку,Corrige: Tú nos compras. (el pan),Tú lo compras.,Tú lo compras.,el pan — прямое дополнение masc. sing.,active
g0468,pronombres,fix_error,Исправь ошибку,Corrige: Ellos les llaman. (a vosotros),Ellos os llaman.,Ellos os llaman.,a vosotros → os.,active
g0469,pronombres,fix_error,Исправь ошибку,Corrige: Yo las explico la respuesta a Juan.,Yo le explico la respuesta a Juan.,Yo le explico la respuesta a Juan.,Непрямое дополнение → le.,active
g0470,pronombres,fix_error,Исправь ошибку,Corrige: Ella lo escucha a sus amigas.,Ella las escucha.,Ella las escucha.,sus amigas → las.,active
g0471,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros la escribimos. (a nuestros padres),Nosotros les escribimos.,Nosotros les escribimos.,Адресат plural → les.,active
g0472,pronombres,fix_error,Исправь ошибку,Corrige: Yo les veo. (a Ana y Marta),Yo las veo.,Yo las veo.,Прямое дополнение fem. plural → las.,active
g0473,pronombres,fix_error,Исправь ошибку,Corrige: Tú lo dices la verdad a mí.,Tú me dices la verdad.,Tú me dices la verdad.,Получатель информации → me.,active
g0474,pronombres,fix_error,Исправь ошибку,Corrige: Yo le busco. (a mis amigos),Yo los busco.,Yo los busco.,Прямое дополнение masc. plural → los.,active
g0475,pronombres,fix_error,Исправь ошибку,Corrige: Nosotros los damos el libro a ella.,Nosotros le damos el libro a ella.,Nosotros le damos el libro a ella.,Непрямое дополнение → le.,active
g0476,pronombres,translation,Переведи на испанский,Я вижу его каждый день.,Lo veo todos los días.,Lo veo todos los días.,Прямое дополнение masc. sing. → lo.,active
g0477,pronombres,translation,Переведи на испанский,Я даю ей книгу.,Le doy el libro.,Le doy el libro.,Непрямое дополнение sing. → le.,active
g0478,pronombres,translation,Переведи на испанский,Мы приглашаем её.,La invitamos.,La invitamos.,Прямое дополнение fem. sing. → la.,active
g0479,pronombres,translation,Переведи на испанский,Ты даёшь им книгу?,¿Les das el libro?,¿Les das el libro?,Непрямое дополнение plural → les.,active
g0480,pronombres,translation,Переведи на испанский,Она звонит мне сегодня.,Me llama hoy.,Me llama hoy.,a mí → me.,active
g0481,pronombres,translation,Переведи на испанский,Я объясняю тебе задание.,Te explico la tarea.,Te explico la tarea.,a ti → te.,active
g0482,pronombres,translation,Переведи на испанский,Он покупает их. (туфли),Los compra.,Los compra.,Прямое дополнение masc. plural.,active
g0483,pronombres,translation,Переведи на испанский,Мы пишем им.,Les escribimos.,Les escribimos.,Адресат plural → les.,active
g0484,pronombres,translation,Переведи на испанский,Ты знаешь её? (Лауру),¿La conoces?,¿La conoces?,Laura → la.,active
g0485,pronombres,translation,Переведи на испанский,Я говорю вам правду.,Les digo la verdad.,Les digo la verdad.,Непрямое дополнение plural / formal.,active
g0486,pronombres,translation,Переведи на испанский,Она видит нас.,Nos ve.,Nos ve.,a nosotros → nos.,active
g0487,pronombres,translation,Переведи на испанский,Я отправляю вам сообщение. (vosotros),Os mando un mensaje.,Os mando un mensaje.,a vosotros → os.,active
g0488,pronombres,translation,Переведи на испанский,Он слушает её. (песню),La escucha.,La escucha.,la canción → la.,active
g0489,pronombres,translation,Переведи на испанский,Мы дарим ей цветы.,Le regalamos flores.,Le regalamos flores.,Непрямое дополнение sing. → le.,active
g0490,pronombres,translation,Переведи на испанский,Я нуждаюсь в тебе.,Te necesito.,Te necesito.,С necesitar обычно te.,active
